height,weight,age,Cluster
213.0,124.0,44.0,2
196.0,104.0,43.0,2
188.0,90.0,44.0,0
208.0,108.0,44.0,2
190.0,90.0,42.0,0
190.0,87.0,42.0,0
213.0,127.0,43.0,2
211.0,120.0,40.0,2
206.0,106.0,40.0,2
198.0,97.0,41.0,0
198.0,97.0,41.0,0
190.0,90.0,44.0,0
208.0,131.0,40.0,2
185.0,81.0,51.0,0
216.0,117.0,45.0,2
206.0,95.0,43.0,2
178.0,78.0,50.0,0
213.0,108.0,42.0,2
198.0,90.0,51.0,0
201.0,87.0,40.0,0
206.0,106.0,48.0,1
183.0,86.0,43.0,0
201.0,102.0,46.0,0
208.0,114.0,43.0,2
226.0,117.0,40.0,2
226.0,117.0,40.0,2
203.0,108.0,43.0,2
211.0,115.0,43.0,2
198.0,95.0,45.0,0
198.0,88.0,44.0,0
221.0,138.0,40.0,2
188.0,86.0,105.0,0
188.0,86.0,105.0,0
213.0,106.0,81.0,1
198.0,102.0,42.0,0
208.0,113.0,44.0,2
198.0,100.0,48.0,0
213.0,111.0,40.0,2
175.0,74.0,45.0,0
183.0,74.0,40.0,0
193.0,94.0,50.0,0
198.0,97.0,52.0,0
190.0,92.0,43.0,0
208.0,123.0,43.0,2
208.0,99.0,44.0,2
201.0,88.0,41.0,0
193.0,81.0,42.0,0
208.0,99.0,65.0,1
206.0,92.0,40.0,0
196.0,83.0,42.0,0
198.0,99.0,43.0,0
218.0,108.0,39.0,2
213.0,113.0,44.0,2
196.0,97.0,42.0,0
203.0,113.0,40.0,2
208.0,122.0,42.0,2
211.0,106.0,39.0,2
213.0,117.0,41.0,2
190.0,92.0,46.0,0
213.0,129.0,38.0,2
183.0,83.0,42.0,0
190.0,90.0,44.0,0
185.0,79.0,43.0,0
203.0,113.0,42.0,2
190.0,83.0,40.0,0
190.0,83.0,42.0,0
206.0,102.0,44.0,2
185.0,92.0,41.0,0
190.0,85.0,43.0,0
201.0,95.0,53.0,1
211.0,115.0,42.0,2
206.0,113.0,43.0,2
201.0,88.0,44.0,0
201.0,113.0,43.0,2
201.0,102.0,43.0,0
198.0,97.0,43.0,0
206.0,100.0,42.0,2
201.0,95.0,43.0,0
201.0,92.0,39.0,0
193.0,94.0,43.0,0
190.0,81.0,46.0,0
198.0,108.0,42.0,2
190.0,83.0,43.0,0
201.0,95.0,42.0,0
206.0,102.0,46.0,2
190.0,90.0,42.0,0
193.0,88.0,49.0,0
206.0,108.0,38.0,2
208.0,95.0,73.0,1
203.0,111.0,40.0,2
206.0,92.0,38.0,0
201.0,102.0,83.0,1
193.0,97.0,45.0,0
206.0,86.0,43.0,0
201.0,117.0,42.0,2
206.0,120.0,41.0,2
193.0,93.0,41.0,0
185.0,79.0,42.0,0
185.0,79.0,42.0,0
203.0,99.0,42.0,0
213.0,89.0,48.0,2
208.0,111.0,50.0,2
193.0,90.0,45.0,0
183.0,79.0,40.0,0
213.0,112.0,39.0,2
206.0,102.0,42.0,2
188.0,86.0,42.0,0
208.0,108.0,42.0,2
196.0,83.0,70.0,0
206.0,108.0,43.0,2
175.0,81.0,41.0,0
196.0,95.0,44.0,0
193.0,83.0,47.0,0
216.0,115.0,43.0,2
206.0,115.0,42.0,2
203.0,97.0,44.0,0
185.0,81.0,43.0,0
208.0,117.0,40.0,2
198.0,81.0,43.0,0
201.0,88.0,42.0,0
208.0,112.0,42.0,2
211.0,105.0,41.0,2
196.0,95.0,40.0,0
198.0,92.0,43.0,0
206.0,99.0,43.0,2
216.0,102.0,73.0,1
208.0,117.0,43.0,2
190.0,90.0,41.0,0
206.0,90.0,56.0,1
185.0,89.0,43.0,0
201.0,95.0,41.0,0
211.0,102.0,63.0,1
190.0,88.0,44.0,0
193.0,99.0,41.0,0
196.0,91.0,41.0,0
211.0,117.0,40.0,2
206.0,99.0,43.0,2
211.0,106.0,41.0,2
208.0,106.0,41.0,2
196.0,99.0,42.0,0
203.0,94.0,41.0,0
203.0,94.0,41.0,0
213.0,111.0,40.0,2
183.0,92.0,42.0,0
208.0,107.0,41.0,2
198.0,93.0,42.0,0
193.0,81.0,70.0,0
206.0,111.0,44.0,2
193.0,92.0,40.0,0
201.0,92.0,41.0,0
198.0,99.0,41.0,0
188.0,88.0,43.0,0
211.0,122.0,41.0,2
201.0,102.0,43.0,0
190.0,79.0,41.0,0
188.0,81.0,39.0,0
196.0,99.0,44.0,0
193.0,96.0,42.0,0
206.0,111.0,48.0,2
203.0,104.0,39.0,2
201.0,97.0,42.0,0
188.0,86.0,39.0,0
216.0,127.0,44.0,2
188.0,79.0,46.0,0
203.0,104.0,41.0,2
206.0,102.0,46.0,2
188.0,83.0,41.0,0
213.0,108.0,41.0,2
216.0,104.0,41.0,2
208.0,106.0,38.0,2
206.0,108.0,42.0,2
208.0,104.0,41.0,2
198.0,83.0,41.0,0
208.0,129.0,42.0,2
183.0,92.0,39.0,0
201.0,90.0,43.0,0
208.0,102.0,40.0,2
196.0,87.0,41.0,0
203.0,108.0,43.0,2
206.0,108.0,42.0,2
203.0,111.0,40.0,2
208.0,120.0,39.0,2
203.0,92.0,41.0,0
198.0,104.0,41.0,2
208.0,102.0,42.0,2
213.0,117.0,39.0,2
208.0,111.0,42.0,2
203.0,108.0,41.0,2
198.0,106.0,42.0,2
188.0,83.0,42.0,0
188.0,86.0,41.0,0
188.0,86.0,41.0,0
198.0,83.0,41.0,0
190.0,79.0,39.0,0
185.0,84.0,39.0,0
198.0,97.0,41.0,0
201.0,99.0,41.0,0
201.0,99.0,41.0,0
206.0,106.0,39.0,2
208.0,107.0,42.0,2
201.0,113.0,42.0,2
201.0,90.0,56.0,0
193.0,88.0,43.0,0
206.0,97.0,39.0,0
206.0,97.0,39.0,0
206.0,97.0,39.0,0
206.0,131.0,49.0,2
208.0,102.0,41.0,2
185.0,89.0,43.0,0
185.0,91.0,50.0,0
185.0,91.0,50.0,0
196.0,95.0,40.0,0
188.0,86.0,41.0,0
211.0,113.0,44.0,2
198.0,102.0,40.0,0
206.0,111.0,43.0,2
196.0,95.0,39.0,0
206.0,84.0,39.0,0
183.0,73.0,40.0,0
203.0,102.0,38.0,2
185.0,79.0,38.0,0
190.0,83.0,67.0,0
196.0,90.0,38.0,0
208.0,104.0,41.0,2
206.0,131.0,39.0,2
188.0,87.0,40.0,0
201.0,102.0,40.0,2
206.0,108.0,37.0,2
211.0,106.0,40.0,2
216.0,130.0,39.0,2
196.0,102.0,40.0,0
211.0,108.0,41.0,2
213.0,122.0,41.0,2
196.0,88.0,84.0,1
183.0,80.0,39.0,0
198.0,108.0,42.0,2
216.0,111.0,37.0,2
208.0,111.0,39.0,2
213.0,108.0,38.0,2
196.0,97.0,42.0,0
206.0,112.0,42.0,2
193.0,97.0,42.0,0
203.0,97.0,43.0,0
190.0,88.0,40.0,0
211.0,113.0,39.0,2
206.0,99.0,40.0,2
208.0,108.0,38.0,2
203.0,92.0,45.0,0
203.0,92.0,45.0,0
203.0,97.0,41.0,0
211.0,104.0,40.0,2
213.0,105.0,40.0,2
218.0,108.0,40.0,2
201.0,97.0,44.0,0
193.0,77.0,39.0,0
206.0,122.0,41.0,2
216.0,111.0,41.0,2
206.0,108.0,45.0,2
190.0,86.0,39.0,0
208.0,111.0,42.0,2
211.0,113.0,48.0,2
211.0,113.0,48.0,2
196.0,95.0,39.0,0
203.0,99.0,42.0,0
203.0,86.0,82.0,0
188.0,88.0,40.0,0
211.0,117.0,41.0,2
211.0,117.0,41.0,2
208.0,104.0,65.0,1
208.0,106.0,39.0,2
211.0,102.0,63.0,1
203.0,102.0,38.0,2
201.0,95.0,40.0,0
203.0,100.0,37.0,2
218.0,112.0,37.0,2
203.0,104.0,39.0,2
208.0,108.0,37.0,2
206.0,106.0,37.0,2
206.0,106.0,37.0,2
203.0,90.0,37.0,0
190.0,90.0,37.0,0
206.0,106.0,36.0,2
193.0,92.0,102.0,1
188.0,86.0,39.0,0
196.0,95.0,39.0,0
203.0,121.0,42.0,2
201.0,90.0,38.0,0
190.0,86.0,39.0,0
198.0,83.0,40.0,0
208.0,102.0,37.0,2
216.0,115.0,40.0,2
216.0,115.0,40.0,2
193.0,97.0,37.0,0
211.0,102.0,37.0,2
218.0,115.0,40.0,2
198.0,99.0,38.0,0
218.0,122.0,39.0,2
218.0,122.0,39.0,2
190.0,85.0,39.0,0
213.0,112.0,40.0,2
203.0,102.0,39.0,2
206.0,114.0,40.0,2
208.0,127.0,39.0,2
196.0,88.0,42.0,0
196.0,98.0,41.0,0
211.0,120.0,37.0,2
213.0,120.0,36.0,2
206.0,105.0,40.0,2
196.0,90.0,40.0,0
213.0,124.0,37.0,2
213.0,115.0,37.0,2
208.0,113.0,37.0,2
201.0,99.0,41.0,0
201.0,99.0,41.0,0
201.0,99.0,41.0,0
213.0,122.0,37.0,2
196.0,95.0,40.0,0
193.0,90.0,40.0,0
213.0,113.0,37.0,2
208.0,92.0,36.0,0
190.0,86.0,37.0,0
198.0,99.0,40.0,0
206.0,111.0,39.0,2
183.0,83.0,40.0,0
208.0,115.0,38.0,2
188.0,74.0,39.0,0
185.0,83.0,79.0,0
203.0,108.0,40.0,2
196.0,83.0,41.0,0
196.0,83.0,41.0,0
198.0,91.0,39.0,0
198.0,92.0,39.0,0
190.0,90.0,37.0,0
190.0,90.0,37.0,0
206.0,108.0,57.0,1
206.0,92.0,40.0,0
208.0,104.0,82.0,1
188.0,83.0,80.0,0
188.0,83.0,80.0,0
183.0,77.0,37.0,0
201.0,122.0,36.0,2
201.0,115.0,38.0,2
185.0,72.0,57.0,0
201.0,94.0,37.0,0
203.0,97.0,39.0,0
206.0,102.0,37.0,2
208.0,102.0,37.0,2
183.0,79.0,38.0,0
203.0,104.0,38.0,2
190.0,86.0,39.0,0
190.0,86.0,37.0,0
211.0,99.0,37.0,2
201.0,100.0,36.0,0
188.0,88.0,39.0,0
193.0,90.0,38.0,0
198.0,99.0,36.0,0
183.0,83.0,36.0,0
185.0,83.0,39.0,0
198.0,102.0,38.0,0
206.0,102.0,40.0,2
206.0,83.0,40.0,0
206.0,100.0,68.0,1
201.0,107.0,39.0,2
206.0,113.0,40.0,2
196.0,99.0,36.0,0
208.0,106.0,38.0,2
193.0,92.0,35.0,0
190.0,86.0,41.0,0
211.0,108.0,41.0,2
208.0,106.0,36.0,2
190.0,86.0,39.0,0
196.0,90.0,40.0,0
185.0,77.0,36.0,0
208.0,104.0,38.0,2
206.0,113.0,38.0,2
188.0,86.0,41.0,0
201.0,104.0,40.0,2
180.0,88.0,38.0,0
185.0,77.0,66.0,0
190.0,79.0,38.0,0
193.0,95.0,38.0,0
203.0,111.0,40.0,2
213.0,124.0,36.0,2
213.0,124.0,36.0,2
203.0,104.0,37.0,2
193.0,79.0,65.0,0
188.0,84.0,37.0,0
198.0,88.0,39.0,0
221.0,119.0,38.0,2
193.0,92.0,38.0,0
198.0,99.0,38.0,0
198.0,99.0,40.0,0
201.0,111.0,39.0,2
216.0,113.0,37.0,2
211.0,113.0,37.0,2
206.0,99.0,35.0,0
198.0,96.0,36.0,0
213.0,115.0,39.0,2
206.0,102.0,36.0,2
185.0,86.0,36.0,0
203.0,103.0,38.0,2
208.0,104.0,38.0,2
188.0,81.0,35.0,0
206.0,124.0,37.0,2
180.0,92.0,38.0,0
211.0,111.0,39.0,2
211.0,122.0,35.0,2
196.0,95.0,39.0,0
208.0,108.0,36.0,2
190.0,86.0,41.0,0
206.0,97.0,36.0,0
213.0,108.0,39.0,2
206.0,90.0,38.0,0
213.0,108.0,63.0,1
196.0,95.0,36.0,0
208.0,120.0,34.0,2
201.0,95.0,37.0,0
201.0,99.0,40.0,0
206.0,99.0,35.0,0
208.0,113.0,36.0,2
203.0,111.0,37.0,2
196.0,83.0,36.0,0
203.0,102.0,35.0,2
198.0,102.0,39.0,0
198.0,99.0,34.0,0
201.0,102.0,38.0,2
180.0,79.0,42.0,0
196.0,107.0,105.0,1
183.0,77.0,76.0,0
201.0,97.0,38.0,0
203.0,99.0,50.0,0
206.0,106.0,37.0,2
190.0,90.0,37.0,0
211.0,120.0,35.0,2
216.0,124.0,39.0,2
213.0,106.0,38.0,2
193.0,95.0,41.0,0
201.0,95.0,42.0,0
206.0,104.0,36.0,2
211.0,139.0,39.0,2
211.0,139.0,37.0,2
201.0,99.0,37.0,0
193.0,86.0,39.0,0
206.0,117.0,36.0,2
211.0,106.0,37.0,2
206.0,129.0,36.0,2
190.0,86.0,41.0,0
211.0,138.0,39.0,2
183.0,79.0,37.0,0
211.0,111.0,40.0,2
196.0,104.0,35.0,0
201.0,102.0,37.0,2
201.0,99.0,37.0,0
208.0,108.0,38.0,2
190.0,92.0,37.0,0
198.0,98.0,38.0,0
193.0,88.0,35.0,0
193.0,92.0,36.0,0
213.0,120.0,36.0,2
206.0,117.0,36.0,2
208.0,113.0,40.0,2
208.0,106.0,71.0,1
206.0,115.0,33.0,2
196.0,90.0,36.0,0
198.0,97.0,34.0,0
201.0,99.0,36.0,0
201.0,99.0,41.0,0
188.0,79.0,37.0,0
206.0,113.0,41.0,2
180.0,83.0,40.0,0
190.0,81.0,38.0,0
203.0,103.0,36.0,2
213.0,120.0,38.0,2
180.0,83.0,37.0,0
188.0,88.0,36.0,0
211.0,99.0,39.0,2
190.0,90.0,37.0,0
178.0,72.0,77.0,0
208.0,102.0,36.0,2
208.0,124.0,36.0,2
196.0,86.0,38.0,0
190.0,86.0,58.0,0
196.0,81.0,36.0,0
201.0,95.0,38.0,0
203.0,85.0,35.0,0
206.0,104.0,37.0,2
190.0,87.0,33.0,0
190.0,94.0,35.0,0
190.0,99.0,36.0,0
178.0,81.0,42.0,0
203.0,104.0,41.0,2
206.0,113.0,38.0,2
213.0,114.0,39.0,2
190.0,87.0,34.0,0
211.0,111.0,33.0,2
211.0,111.0,33.0,2
178.0,78.0,50.0,0
196.0,90.0,35.0,0
201.0,104.0,34.0,2
193.0,92.0,35.0,0
208.0,103.0,36.0,2
198.0,94.0,37.0,0
190.0,92.0,35.0,0
208.0,102.0,39.0,2
208.0,102.0,39.0,2
193.0,86.0,34.0,0
188.0,88.0,100.0,0
188.0,88.0,100.0,0
208.0,115.0,35.0,2
188.0,99.0,39.0,0
208.0,104.0,37.0,2
203.0,105.0,39.0,2
193.0,87.0,35.0,0
188.0,83.0,34.0,0
196.0,99.0,35.0,0
196.0,92.0,37.0,0
203.0,104.0,36.0,2
190.0,92.0,37.0,0
188.0,86.0,38.0,0
188.0,83.0,37.0,0
211.0,117.0,40.0,2
198.0,90.0,37.0,0
185.0,81.0,64.0,0
203.0,106.0,37.0,2
206.0,102.0,37.0,2
206.0,107.0,34.0,2
201.0,97.0,35.0,0
208.0,102.0,70.0,1
206.0,107.0,34.0,2
208.0,117.0,34.0,2
198.0,92.0,39.0,0
211.0,108.0,35.0,2
213.0,117.0,35.0,2
203.0,95.0,61.0,1
190.0,90.0,41.0,0
196.0,86.0,36.0,0
188.0,83.0,74.0,0
203.0,102.0,37.0,2
201.0,108.0,35.0,2
180.0,83.0,39.0,0
190.0,92.0,80.0,0
198.0,79.0,34.0,0
208.0,117.0,39.0,2
196.0,91.0,36.0,0
196.0,93.0,32.0,0
185.0,83.0,37.0,0
206.0,101.0,37.0,2
206.0,108.0,41.0,2
198.0,106.0,35.0,2
193.0,88.0,34.0,0
206.0,97.0,57.0,1
206.0,97.0,57.0,1
211.0,126.0,32.0,2
198.0,90.0,37.0,0
211.0,115.0,36.0,2
201.0,92.0,33.0,0
208.0,113.0,38.0,2
190.0,83.0,78.0,0
201.0,104.0,35.0,2
190.0,92.0,38.0,0
206.0,97.0,32.0,0
211.0,103.0,35.0,2
198.0,83.0,36.0,0
208.0,108.0,40.0,2
193.0,97.0,34.0,0
196.0,99.0,36.0,0
201.0,95.0,55.0,1
203.0,100.0,35.0,2
203.0,113.0,36.0,2
211.0,106.0,34.0,2
206.0,114.0,33.0,2
201.0,95.0,37.0,0
201.0,105.0,32.0,2
213.0,117.0,38.0,2
193.0,95.0,34.0,0
196.0,83.0,33.0,0
216.0,111.0,33.0,2
190.0,88.0,35.0,0
185.0,92.0,35.0,0
193.0,90.0,34.0,0
213.0,115.0,35.0,2
203.0,106.0,34.0,2
203.0,106.0,35.0,2
206.0,95.0,33.0,0
213.0,100.0,35.0,2
211.0,112.0,35.0,2
196.0,83.0,35.0,0
206.0,113.0,36.0,2
208.0,113.0,35.0,2
211.0,115.0,37.0,2
211.0,112.0,37.0,2
190.0,83.0,48.0,0
193.0,90.0,33.0,0
185.0,78.0,40.0,0
208.0,107.0,34.0,2
201.0,93.0,34.0,0
213.0,122.0,36.0,2
203.0,107.0,37.0,2
206.0,98.0,34.0,0
198.0,86.0,37.0,0
208.0,112.0,35.0,2
203.0,103.0,37.0,2
206.0,117.0,33.0,2
193.0,79.0,65.0,0
190.0,83.0,35.0,0
188.0,85.0,32.0,0
206.0,109.0,40.0,2
213.0,120.0,33.0,2
206.0,104.0,37.0,2
193.0,102.0,34.0,0
188.0,90.0,34.0,0
198.0,92.0,32.0,0
211.0,111.0,38.0,2
213.0,114.0,35.0,2
213.0,115.0,32.0,2
211.0,100.0,31.0,2
211.0,117.0,43.0,2
196.0,102.0,35.0,0
203.0,111.0,32.0,2
193.0,90.0,33.0,0
196.0,85.0,35.0,0
201.0,92.0,34.0,0
185.0,86.0,33.0,0
190.0,86.0,36.0,0
198.0,96.0,36.0,0
196.0,92.0,32.0,0
183.0,91.0,34.0,0
198.0,86.0,34.0,0
196.0,92.0,39.0,0
190.0,79.0,34.0,0
206.0,97.0,35.0,0
198.0,95.0,33.0,0
188.0,83.0,35.0,0
193.0,92.0,34.0,0
203.0,97.0,38.0,0
208.0,108.0,34.0,2
213.0,111.0,36.0,2
193.0,89.0,35.0,0
211.0,109.0,35.0,2
201.0,99.0,38.0,0
211.0,117.0,37.0,2
198.0,91.0,35.0,0
196.0,86.0,34.0,0
216.0,111.0,33.0,2
196.0,90.0,31.0,0
190.0,86.0,37.0,0
213.0,117.0,35.0,2
203.0,108.0,36.0,2
201.0,102.0,34.0,2
201.0,92.0,36.0,0
203.0,97.0,36.0,0
201.0,94.0,32.0,0
211.0,104.0,34.0,2
216.0,113.0,35.0,2
180.0,79.0,33.0,0
201.0,88.0,33.0,0
216.0,117.0,32.0,2
190.0,86.0,34.0,0
190.0,86.0,34.0,0
196.0,88.0,32.0,0
190.0,86.0,37.0,0
201.0,92.0,59.0,1
198.0,101.0,33.0,0
208.0,104.0,35.0,2
196.0,88.0,36.0,0
211.0,108.0,34.0,2
190.0,87.0,34.0,0
201.0,92.0,35.0,0
193.0,95.0,33.0,0
213.0,107.0,34.0,2
206.0,115.0,38.0,2
211.0,111.0,35.0,2
203.0,89.0,32.0,0
180.0,79.0,34.0,0
213.0,113.0,37.0,2
196.0,83.0,70.0,0
185.0,78.0,32.0,0
183.0,83.0,35.0,0
201.0,90.0,34.0,0
203.0,97.0,35.0,0
203.0,97.0,35.0,0
201.0,90.0,32.0,0
203.0,93.0,34.0,0
178.0,79.0,35.0,0
203.0,95.0,66.0,1
213.0,104.0,35.0,2
193.0,86.0,34.0,0
213.0,108.0,33.0,2
196.0,94.0,31.0,0
208.0,108.0,34.0,2
206.0,104.0,32.0,2
206.0,113.0,35.0,2
203.0,111.0,34.0,2
226.0,163.0,33.0,2
206.0,113.0,34.0,2
198.0,92.0,33.0,0
193.0,97.0,33.0,0
190.0,83.0,51.0,0
206.0,98.0,30.0,0
206.0,98.0,30.0,0
183.0,83.0,34.0,0
196.0,94.0,37.0,0
196.0,87.0,33.0,0
206.0,117.0,34.0,2
185.0,74.0,33.0,0
196.0,97.0,34.0,0
198.0,90.0,32.0,0
196.0,90.0,36.0,0
203.0,95.0,34.0,0
201.0,95.0,35.0,0
190.0,87.0,31.0,0
198.0,86.0,30.0,0
185.0,77.0,35.0,0
188.0,90.0,34.0,0
206.0,99.0,30.0,0
206.0,111.0,35.0,2
203.0,95.0,31.0,0
193.0,83.0,34.0,0
206.0,102.0,35.0,2
206.0,102.0,35.0,2
193.0,95.0,31.0,0
198.0,99.0,34.0,0
203.0,93.0,33.0,0
203.0,102.0,38.0,2
206.0,98.0,35.0,0
208.0,106.0,32.0,2
190.0,91.0,33.0,0
193.0,84.0,33.0,0
193.0,95.0,35.0,0
213.0,111.0,34.0,2
211.0,99.0,34.0,2
196.0,85.0,30.0,0
185.0,88.0,36.0,0
198.0,90.0,33.0,0
198.0,90.0,33.0,0
198.0,90.0,33.0,0
203.0,102.0,33.0,2
208.0,115.0,33.0,2
190.0,90.0,38.0,0
198.0,102.0,38.0,0
208.0,99.0,34.0,0
208.0,107.0,34.0,2
185.0,79.0,34.0,0
211.0,103.0,31.0,2
213.0,109.0,33.0,2
213.0,127.0,31.0,2
206.0,116.0,32.0,2
203.0,102.0,35.0,2
203.0,113.0,30.0,2
208.0,107.0,34.0,2
193.0,83.0,31.0,0
211.0,108.0,34.0,2
206.0,113.0,31.0,2
208.0,103.0,39.0,2
211.0,106.0,42.0,2
193.0,99.0,31.0,0
183.0,74.0,34.0,0
198.0,92.0,32.0,0
180.0,74.0,34.0,0
206.0,119.0,31.0,2
208.0,108.0,30.0,2
208.0,108.0,30.0,2
208.0,104.0,35.0,2
208.0,104.0,35.0,2
211.0,113.0,34.0,2
203.0,90.0,30.0,0
203.0,90.0,30.0,0
198.0,97.0,30.0,0
203.0,111.0,30.0,2
198.0,103.0,32.0,0
201.0,92.0,33.0,0
185.0,83.0,33.0,0
208.0,108.0,37.0,2
198.0,93.0,29.0,0
206.0,111.0,44.0,2
213.0,108.0,32.0,2
206.0,113.0,34.0,2
201.0,105.0,33.0,2
196.0,93.0,32.0,0
198.0,102.0,32.0,0
198.0,94.0,33.0,0
206.0,104.0,31.0,2
206.0,99.0,34.0,0
201.0,98.0,34.0,0
208.0,124.0,33.0,2
203.0,95.0,31.0,0
203.0,108.0,31.0,2
198.0,95.0,31.0,0
203.0,97.0,30.0,0
198.0,92.0,32.0,0
201.0,99.0,30.0,2
208.0,111.0,32.0,2
190.0,90.0,42.0,0
201.0,104.0,34.0,2
201.0,104.0,34.0,2
203.0,111.0,30.0,2
203.0,99.0,81.0,1
208.0,113.0,30.0,2
188.0,88.0,29.0,0
213.0,109.0,32.0,2
211.0,117.0,40.0,2
206.0,99.0,29.0,0
208.0,106.0,30.0,2
221.0,131.0,37.0,2
208.0,108.0,31.0,2
208.0,108.0,31.0,2
211.0,90.0,30.0,0
198.0,83.0,34.0,0
216.0,111.0,39.0,2
203.0,106.0,31.0,2
201.0,83.0,32.0,0
196.0,90.0,29.0,0
196.0,90.0,29.0,0
185.0,81.0,33.0,0
185.0,81.0,33.0,0
211.0,124.0,30.0,2
201.0,92.0,30.0,0
196.0,102.0,34.0,0
190.0,83.0,31.0,0
221.0,116.0,36.0,2
211.0,104.0,30.0,2
221.0,108.0,30.0,2
193.0,97.0,32.0,0
206.0,106.0,83.0,1
198.0,90.0,32.0,0
188.0,86.0,31.0,0
188.0,86.0,31.0,0
185.0,83.0,101.0,0
208.0,122.0,38.0,2
221.0,117.0,33.0,2
201.0,89.0,33.0,0
213.0,110.0,30.0,2
211.0,110.0,29.0,2
198.0,91.0,29.0,0
188.0,74.0,33.0,0
198.0,90.0,77.0,0
201.0,102.0,29.0,2
211.0,99.0,30.0,2
196.0,83.0,33.0,0
188.0,81.0,33.0,0
198.0,86.0,32.0,0
193.0,99.0,32.0,0
193.0,91.0,29.0,0
196.0,88.0,29.0,0
198.0,95.0,31.0,0
216.0,102.0,28.0,2
206.0,106.0,30.0,2
208.0,95.0,33.0,0
206.0,106.0,31.0,2
196.0,97.0,33.0,0
193.0,97.0,33.0,0
201.0,88.0,32.0,0
208.0,105.0,28.0,2
190.0,86.0,33.0,0
188.0,83.0,32.0,0
211.0,107.0,29.0,2
190.0,86.0,36.0,0
206.0,99.0,29.0,0
193.0,95.0,31.0,0
211.0,111.0,28.0,2
213.0,113.0,31.0,2
175.0,79.0,30.0,0
183.0,81.0,32.0,0
203.0,99.0,32.0,0
190.0,86.0,32.0,0
198.0,95.0,32.0,0
201.0,90.0,33.0,0
196.0,97.0,31.0,0
188.0,83.0,38.0,0
198.0,99.0,32.0,0
198.0,99.0,32.0,0
198.0,96.0,31.0,0
206.0,104.0,30.0,2
211.0,108.0,31.0,2
193.0,97.0,32.0,0
201.0,93.0,32.0,0
206.0,86.0,28.0,0
185.0,91.0,31.0,0
178.0,81.0,34.0,0
208.0,95.0,46.0,2
190.0,83.0,49.0,0
203.0,100.0,35.0,2
206.0,97.0,36.0,0
211.0,102.0,29.0,2
193.0,81.0,35.0,0
206.0,95.0,31.0,0
201.0,92.0,31.0,0
206.0,115.0,32.0,2
198.0,92.0,30.0,0
216.0,97.0,28.0,2
201.0,83.0,30.0,0
196.0,90.0,33.0,0
193.0,92.0,34.0,0
196.0,77.0,29.0,0
193.0,93.0,28.0,0
206.0,90.0,33.0,0
203.0,104.0,32.0,2
193.0,94.0,32.0,0
211.0,111.0,32.0,2
208.0,111.0,29.0,2
216.0,108.0,28.0,2
193.0,81.0,57.0,0
211.0,111.0,35.0,2
213.0,112.0,30.0,2
201.0,107.0,32.0,2
198.0,88.0,31.0,0
188.0,83.0,32.0,0
198.0,92.0,29.0,0
211.0,108.0,29.0,2
208.0,101.0,31.0,0
201.0,95.0,34.0,0
196.0,104.0,31.0,0
206.0,104.0,31.0,2
211.0,115.0,28.0,2
211.0,115.0,28.0,2
190.0,77.0,31.0,0
213.0,117.0,31.0,2
178.0,68.0,29.0,0
206.0,100.0,32.0,0
198.0,96.0,32.0,0
183.0,88.0,31.0,0
183.0,88.0,31.0,0
203.0,92.0,33.0,0
193.0,96.0,30.0,0
198.0,97.0,56.0,0
208.0,108.0,33.0,2
213.0,108.0,29.0,2
203.0,97.0,31.0,0
216.0,120.0,28.0,2
